,Runtime,Tsk_All,P_All,Clo_All,Teq_All,PMV_All,PPD_All,SET_All,ET_All,Tsk_Group A,P_Group A,Clo_Group A,Teq_Group A,PMV_Group A,PPD_Group A,SET_Group A,ET_Group A,Tsk_Group B,P_Group B,Clo_Group B,Teq_Group B,PMV_Group B,PPD_Group B,SET_Group B,ET_Group B,Tsk_Crown,P_Crown,Clo_Crown,Teq_Crown,Tsk_Head,P_Head,Clo_Head,Teq_Head,Tsk_Left Chest,P_Left Chest,Clo_Left Chest,Teq_Left Chest,Tsk_Right Chest,P_Right Chest,Clo_Right Chest,Teq_Right Chest,Tsk_Left Back,P_Left Back,Clo_Left Back,Teq_Left Back,Tsk_Right Back,P_Right Back,Clo_Right Back,Teq_Right Back,Tsk_Abdomen,P_Abdomen,Clo_Abdomen,Teq_Abdomen,Tsk_Buttocks,P_Buttocks,Clo_Buttocks,Teq_Buttocks,Tsk_Left Upper Arm,P_Left Upper Arm,Clo_Left Upper Arm,Teq_Left Upper Arm,Tsk_Right Upper Arm,P_Right Upper Arm,Clo_Right Upper Arm,Teq_Right Upper Arm,Tsk_Left Forearm,P_Left Forearm,Clo_Left Forearm,Teq_Left Forearm,Tsk_Right Forearm,P_Right Forearm,Clo_Right Forearm,Teq_Right Forearm,Tsk_Left Hand,P_Left Hand,Clo_Left Hand,Teq_Left Hand,Tsk_Right Hand,P_Right Hand,Clo_Right Hand,Teq_Right Hand,Tsk_Left Front Thigh,P_Left Front Thigh,Clo_Left Front Thigh,Teq_Left Front Thigh,Tsk_Right Front Thigh,P_Right Front Thigh,Clo_Right Front Thigh,Teq_Right Front Thigh,Tsk_Left Back Thigh,P_Left Back Thigh,Clo_Left Back Thigh,Teq_Left Back Thigh,Tsk_Right Back Thigh,P_Right Back Thigh,Clo_Right Back Thigh,Teq_Right Back Thigh,Tsk_Left Lower Leg,P_Left Lower Leg,Clo_Left Lower Leg,Teq_Left Lower Leg,Tsk_Right Lower Leg,P_Right Lower Leg,Clo_Right Lower Leg,Teq_Right Lower Leg,Tsk_Left Foot,P_Left Foot,Clo_Left Foot,Teq_Left Foot,Tsk_Right Foot,P_Right Foot,Clo_Right Foot,Teq_Right Foot,Reference_time,index,Ta,Tg,Twb,MRT,RH,V,WBGT,ET
47,931862.0,34.0,81.78,,34.0,3.0,99.2,31.2,34.0,34.0,76.74,,34.0,3.0,99.2,31.2,34.0,34.0,48.43999999999999,,34.0,3.0,99.2,31.2,34.0,34.0,108.17999999999999,,34.0,34.0,31.2,,34.0,34.0,46.2,,34.0,34.0,39.54,,34.0,34.0,77.22,,34.0,34.0,63.14,,34.0,34.0,74.12,,34.0,34.0,48.43999999999999,,34.0,34.0,89.63999999999999,,34.0,34.0,64.66,,34.0,34.0,117.31999999999998,,34.0,34.0,118.54,,34.0,33.96,202.6,,33.980000000000004,34.0,201.48,,34.0,34.0,112.78,,34.0,34.0,101.64,,34.0,34.0,93.28,,34.0,34.0,82.62,,34.0,34.0,76.5,,34.0,34.0,74.74000000000001,,34.0,34.0,46.339999999999996,,34.0,34.0,44.160000000000004,,34.0,2025-02-05 14:16:51,47,25.1,25.1,25.1,25.1,53.17,0.06,25.1,25.42
48,932342.0,34.0,82.16,,34.0,3.0,99.2,31.2,34.0,34.0,76.66,,34.0,3.0,99.2,31.2,34.0,34.0,48.720000000000006,,34.0,3.0,99.2,31.2,34.0,34.0,110.80000000000003,,34.0,34.0,34.62,,34.0,34.0,47.68,,34.0,34.0,38.540000000000006,,34.0,34.0,78.7,,34.0,34.0,64.92,,34.0,34.0,73.67999999999999,,34.0,34.0,48.720000000000006,,34.0,34.0,89.34,,34.0,34.0,62.92,,34.0,34.0,117.52000000000001,,34.0,34.0,116.42,,34.0,33.92,202.87999999999997,,33.92,34.0,204.8,,34.0,34.0,113.4,,34.0,34.0,102.08000000000001,,34.0,34.0,93.12,,34.0,34.0,83.0,,34.0,34.0,75.62,,34.0,34.0,74.17999999999999,,34.0,34.0,47.260000000000005,,34.0,34.0,44.3,,34.0,2025-02-05 14:24:51,48,25.1,25.1,25.2,25.1,53.51,0.12,25.17,25.43
49,933062.0,33.9,94.52,,33.9,3.0,99.0,31.1,33.9,34.0,87.48,,34.0,3.0,99.2,31.2,34.0,34.0,53.98,,34.0,3.0,99.2,31.2,34.0,34.0,134.79999999999998,,34.0,34.0,43.7,,34.0,34.0,51.44000000000001,,34.0,34.0,42.36,,34.0,34.0,96.34,,34.0,34.0,79.67999999999999,,34.0,34.0,81.67999999999999,,34.0,34.0,53.98,,34.0,34.0,107.08,,34.0,34.0,67.34,,34.0,34.0,138.28,,34.0,34.0,140.54000000000002,,34.0,32.36,204.18,,32.339999999999996,32.72,214.1,,32.72,34.0,133.7,,34.0,34.0,119.62,,34.0,34.0,112.84,,34.0,34.0,100.52000000000001,,34.0,34.0,87.86,,34.0,34.0,86.73999999999998,,34.0,34.0,44.62,,34.0,34.0,44.5,,34.0,2025-02-05 14:36:51,49,25.1,25.1,25.2,25.1,53.17,0.07,25.17,25.42
50,934082.0,34.0,66.05999999999999,,34.0,3.0,99.2,31.2,34.0,34.0,64.17999999999999,,34.0,3.0,99.2,31.2,34.0,34.0,44.1,,34.0,3.0,99.2,31.2,34.0,34.0,89.11999999999999,,34.0,34.0,22.919999999999998,,34.0,34.0,42.160000000000004,,34.0,34.0,40.2,,34.0,34.0,59.81999999999999,,34.0,34.0,47.660000000000004,,34.0,34.0,60.660000000000004,,34.0,34.0,44.1,,34.0,34.0,76.25999999999999,,34.0,34.0,52.739999999999995,,34.0,34.0,99.92,,34.0,34.0,109.25999999999999,,34.0,34.0,150.45999999999998,,34.0,34.0,147.73999999999998,,34.0,34.0,77.35999999999999,,34.0,34.0,70.66,,34.0,34.0,67.8,,34.0,34.0,66.23999999999998,,34.0,34.0,67.92,,34.0,34.0,66.44000000000001,,34.0,34.0,46.779999999999994,,34.0,34.0,44.699999999999996,,34.0,2025-02-05 14:53:51,50,25.0,25.1,25.2,25.2,53.83,0.09,25.17,25.43
51,935342.0,34.0,79.99999999999999,,34.0,3.0,99.2,31.160000000000004,34.0,34.0,71.42,,34.0,3.0,99.2,31.2,34.0,34.0,53.8,,34.0,3.0,99.2,31.2,34.0,34.0,118.62,,34.0,34.0,23.06,,34.0,34.0,48.160000000000004,,34.0,34.0,46.080000000000005,,34.0,34.0,75.14,,34.0,34.0,62.54,,34.0,34.0,69.14,,34.0,34.0,53.8,,34.0,34.0,91.33999999999999,,34.0,34.0,71.2,,34.0,34.0,121.75999999999999,,34.0,34.0,134.82,,34.0,33.86,202.94,,33.86,34.0,200.92,,34.0,34.0,104.23999999999998,,34.0,34.0,89.48,,34.0,34.0,84.78,,34.0,34.0,77.4,,34.0,34.0,67.96,,34.0,34.0,70.22,,34.0,34.0,45.620000000000005,,34.0,34.0,45.14,,34.0,2025-02-05 15:14:51,51,25.2,25.2,25.2,25.2,53.19,0.09,25.2,25.52
52,936122.0,33.9,93.12,,33.9,3.0,99.08,31.1,33.9,34.0,77.97999999999999,,34.0,3.0,99.2,31.2,34.0,34.0,60.620000000000005,,34.0,3.0,99.2,31.2,34.0,34.0,158.5,,34.0,34.0,35.2,,34.0,34.0,56.64,,34.0,34.0,53.720000000000006,,34.0,34.0,94.2,,34.0,34.0,79.78,,34.0,34.0,79.64000000000001,,34.0,34.0,60.620000000000005,,34.0,34.0,109.32000000000001,,34.0,34.0,79.53999999999999,,34.0,34.0,143.8,,34.0,34.0,161.67999999999998,,34.0,32.81999999999999,203.78,,32.81999999999999,32.86,213.9,,32.88000000000001,34.0,124.35999999999999,,34.0,34.0,110.38,,34.0,34.0,103.47999999999999,,34.0,34.0,91.28,,34.0,34.0,70.17999999999999,,34.0,34.0,74.17999999999999,,34.0,34.0,46.580000000000005,,34.0,34.0,46.10000000000001,,34.0,2025-02-05 15:27:51,52,25.3,25.2,25.3,25.1,53.22,0.09,25.27,25.54
53,939122.0,34.0,66.58,,34.0,3.0,99.2,31.2,34.0,34.0,64.38,,34.0,3.0,99.2,31.2,34.0,34.0,38.1,,34.0,3.0,99.2,31.2,34.0,34.0,91.88000000000001,,34.0,34.0,33.779999999999994,,34.0,34.0,34.199999999999996,,34.0,34.0,35.18,,34.0,34.0,75.18,,34.0,34.0,66.5,,34.0,34.0,77.08000000000001,,34.0,34.0,38.1,,34.0,34.0,67.56,,34.0,34.0,64.72,,34.0,34.0,77.04,,34.0,34.0,85.97999999999999,,34.0,34.0,115.46,,34.0,34.0,104.8,,34.0,34.0,67.6,,34.0,34.0,70.92,,34.0,34.0,77.36,,34.0,34.0,75.05999999999999,,34.0,34.0,69.47999999999999,,34.0,34.0,72.73999999999998,,34.0,34.0,48.7,,34.0,34.0,46.580000000000005,,34.0,2025-02-05 16:17:51,53,25.1,25.2,25.2,25.3,53.17,0.08,25.2,25.51
54,940982.0,34.0,68.1,,34.0,3.0,99.2,31.2,34.0,34.0,64.52000000000001,,34.0,3.0,99.2,31.2,34.0,34.0,38.019999999999996,,34.0,3.0,99.2,31.2,34.0,34.0,98.12,,34.0,34.0,38.44,,34.0,34.0,34.82,,34.0,34.0,36.76,,34.0,34.0,80.69999999999999,,34.0,34.0,72.42,,34.0,34.0,78.8,,34.0,34.0,38.019999999999996,,34.0,34.0,69.58,,34.0,34.0,67.88000000000001,,34.0,34.0,74.0,,34.0,34.0,87.0,,34.0,34.0,114.78,,34.0,34.0,105.74000000000001,,34.0,34.0,70.1,,34.0,34.0,71.58,,34.0,34.0,77.62,,34.0,34.0,75.66,,34.0,34.0,69.47999999999999,,34.0,34.0,72.1,,34.0,34.0,46.82000000000001,,34.0,34.0,46.22,,34.0,2025-02-05 16:48:51,54,25.2,25.2,25.2,25.2,53.54,0.08,25.2,25.54
55,1110362.0,34.0,43.96,,34.0,3.0,99.22,31.2,34.0,34.0,56.7,,34.0,3.0,99.2,31.2,34.0,34.0,28.940000000000005,,34.0,3.0,99.2,31.2,34.0,34.0,46.86,,34.0,34.0,18.060000000000002,,34.0,34.0,25.28,,34.0,34.0,30.660000000000004,,34.0,34.0,34.6,,34.0,34.0,38.08,,34.0,34.0,54.64,,34.0,34.0,28.940000000000005,,34.0,34.0,46.36,,34.0,34.0,55.56,,34.0,34.0,27.9,,34.0,34.4,0.0,,34.38,34.3,0.0,,34.3,33.980000000000004,2.64,,34.0,34.0,45.92,,34.0,34.0,52.019999999999996,,34.0,34.0,69.08000000000001,,34.0,34.0,71.62,,34.0,34.0,64.94000000000001,,34.0,34.0,69.02000000000001,,34.0,34.0,45.879999999999995,,34.0,34.0,46.040000000000006,,34.0,2025-02-07 15:51:54,55,25.2,25.2,25.2,25.2,68.97,0.23,25.2,26.32
56,1111442.0,34.0,44.82,,34.0,3.0,99.3,31.2,34.0,34.0,57.64,,34.0,3.0,99.2,31.2,34.0,34.0,30.18,,34.0,3.0,99.2,31.2,34.0,34.0,47.06,,34.0,34.0,18.639999999999997,,34.0,34.0,26.079999999999995,,34.0,34.0,30.68,,34.0,34.0,36.08,,34.0,34.0,38.800000000000004,,34.0,34.0,55.28000000000001,,34.0,34.0,30.18,,34.0,34.0,46.56,,34.0,34.0,56.839999999999996,,34.0,34.0,34.06,,34.0,34.660000000000004,0.0,,34.660000000000004,34.379999999999995,0.0,,34.36,34.0,0.9399999999999998,,33.980000000000004,34.0,43.9,,34.0,34.0,51.98,,34.0,34.0,69.76,,34.0,34.0,73.35999999999999,,34.0,34.0,67.52000000000001,,34.0,34.0,71.56,,34.0,34.0,46.32,,34.0,34.0,46.48,,34.0,2025-02-07 16:09:54,56,24.9,25.0,25.1,25.0,71.09,0.06,25.07,26.29
57,1112282.0,34.0,44.339999999999996,,34.0,3.0,99.3,31.2,34.0,34.0,57.260000000000005,,34.0,3.0,99.2,31.2,34.0,34.0,29.880000000000003,,34.0,3.0,99.2,31.2,34.0,34.0,48.54,,34.0,34.0,18.56,,34.0,34.0,25.3,,34.0,34.0,31.0,,34.0,34.0,35.720000000000006,,34.0,34.0,38.9,,34.0,34.0,55.160000000000004,,34.0,34.0,29.880000000000003,,34.0,34.0,46.14,,34.0,34.0,56.8,,34.0,34.0,26.2,,34.0,34.9,0.0,,34.9,34.3,0.0,,34.28,34.059999999999995,0.0,,34.08,34.0,42.8,,34.0,34.0,50.86,,34.0,34.0,69.55999999999999,,34.0,34.0,73.66,,34.0,34.0,68.32000000000001,,34.0,34.0,70.22,,34.0,34.0,46.279999999999994,,34.0,34.0,46.38,,34.0,2025-02-07 16:23:54,57,24.9,25.0,25.1,25.0,71.09,0.07,25.07,26.2
58,1113482.0,34.0,50.519999999999996,,34.0,3.0,99.2,31.2,34.0,34.0,56.94,,34.0,3.0,99.2,31.2,34.0,34.0,30.060000000000002,,34.0,3.0,99.2,31.2,34.0,34.0,49.379999999999995,,34.0,34.0,18.06,,34.0,34.0,27.079999999999995,,34.0,34.0,31.72,,34.0,34.0,34.44,,34.0,34.0,39.339999999999996,,34.0,34.0,55.660000000000004,,34.0,34.0,30.060000000000002,,34.0,34.0,45.940000000000005,,34.0,34.0,55.17999999999999,,34.0,34.0,53.71999999999999,,34.0,34.0,62.78000000000001,,34.0,34.0,68.26,,34.0,34.0,64.32,,34.0,34.0,43.1,,34.0,34.0,52.02,,34.0,34.0,69.78,,34.0,34.0,73.84,,34.0,34.0,66.88,,34.0,34.0,70.64,,34.0,34.0,45.62,,34.0,34.0,46.260000000000005,,34.0,2025-02-07 16:43:54,58,24.9,25.0,25.0,25.1,71.54,0.08,25.0,26.32
59,1114442.0,34.0,55.96,,34.0,3.0,99.2,31.2,34.0,34.0,57.17999999999999,,34.0,3.0,99.2,31.2,34.0,34.0,30.7,,34.0,3.0,99.2,31.2,34.0,34.0,91.5,,34.0,34.0,33.64,,34.0,34.0,32.220000000000006,,34.0,34.0,33.019999999999996,,34.0,34.0,51.9,,34.0,34.0,46.779999999999994,,34.0,34.0,54.18000000000001,,34.0,34.0,30.7,,34.0,34.0,60.44000000000001,,34.0,34.0,56.84000000000001,,34.0,34.0,53.260000000000005,,34.0,34.0,71.04,,34.0,34.0,75.86,,34.0,34.0,85.47999999999999,,34.0,34.0,47.160000000000004,,34.0,34.0,54.3,,34.0,34.0,69.98,,34.0,34.0,73.76000000000002,,34.0,34.0,66.67999999999999,,34.0,34.0,68.02000000000001,,34.0,34.0,46.16,,34.0,34.0,45.760000000000005,,34.0,2025-02-07 16:59:54,59,25.0,25.0,25.1,25.0,71.11,0.1,25.07,26.23
60,1115222.0,34.0,58.8,,34.0,3.0,99.2,31.2,34.0,34.0,59.08,,34.0,3.0,99.2,31.2,34.0,34.0,31.72,,34.0,3.0,99.2,31.2,34.0,34.0,103.47999999999999,,34.0,34.0,36.220000000000006,,34.0,34.0,36.160000000000004,,34.0,34.0,35.14,,34.0,34.0,60.36,,34.0,34.0,52.160000000000004,,34.0,34.0,52.52,,34.0,34.0,31.72,,34.0,34.0,66.06000000000002,,34.0,34.0,58.4,,34.0,34.0,59.220000000000006,,34.0,34.0,76.14,,34.0,34.0,83.82000000000001,,34.0,34.0,93.28,,34.0,34.0,51.0,,34.0,34.0,58.96,,34.0,34.0,67.42,,34.0,34.0,70.34,,34.0,34.0,68.0,,34.0,34.0,69.96000000000001,,34.0,34.0,47.339999999999996,,34.0,34.0,45.92,,34.0,2025-02-07 17:12:54,60,25.1,25.1,25.1,25.1,69.38,0.03,25.1,26.15
61,1115882.0,34.0,60.94,,34.0,3.0,99.2,31.2,34.0,34.0,60.080000000000005,,34.0,3.0,99.2,31.2,34.0,34.0,31.940000000000005,,34.0,3.0,99.2,31.2,34.0,34.0,110.8,,34.0,34.0,37.58,,34.0,34.0,37.839999999999996,,34.0,34.0,35.96,,34.0,34.0,63.660000000000004,,34.0,34.0,54.68000000000001,,34.0,34.0,52.720000000000006,,34.0,34.0,31.940000000000005,,34.0,34.0,68.46000000000001,,34.0,34.0,60.019999999999996,,34.0,34.0,61.58,,34.0,34.0,83.56,,34.0,34.0,91.86000000000001,,34.0,34.0,104.8,,34.0,34.0,53.8,,34.0,34.0,61.39999999999999,,34.0,34.0,67.76,,34.0,34.0,71.04,,34.0,34.0,68.2,,34.0,34.0,70.76,,34.0,34.0,46.9,,34.0,34.0,46.72,,34.0,2025-02-07 17:23:54,61,25.0,25.0,25.1,25.0,69.36,0.16,25.07,26.12
62,1116902.0,34.0,60.0,,34.0,3.0,99.2,31.2,34.0,34.0,58.84000000000001,,34.0,3.0,99.2,31.2,34.0,34.0,36.8,,34.0,3.0,99.2,31.2,34.0,34.0,88.42,,34.0,34.0,21.660000000000004,,34.0,34.0,39.620000000000005,,34.0,34.0,35.36,,34.0,34.0,53.56,,34.0,34.0,44.980000000000004,,34.0,34.0,57.08,,34.0,34.0,36.8,,34.0,34.0,73.53999999999999,,34.0,34.0,54.279999999999994,,34.0,34.0,89.66,,34.0,34.0,87.68,,34.0,34.0,112.8,,34.0,34.0,103.55999999999999,,34.0,34.0,66.28,,34.0,34.0,65.18,,34.0,34.0,66.64,,34.0,34.0,66.91999999999999,,34.0,34.0,63.14,,34.0,34.0,61.3,,34.0,34.0,45.96,,34.0,34.0,44.04,,34.0,2025-02-07 17:40:54,62,25.0,25.0,25.0,25.0,69.36,0.15,25.0,26.12
63,1117682.0,34.0,61.86,,34.0,3.0,99.2,31.2,34.0,34.0,61.8,,34.0,3.0,99.2,31.2,34.0,34.0,39.68,,34.0,3.0,99.2,31.2,34.0,34.0,98.4,,34.0,34.0,23.360000000000003,,34.0,34.0,42.3,,34.0,34.0,37.86,,34.0,34.0,59.339999999999996,,34.0,34.0,49.279999999999994,,34.0,34.0,58.67999999999999,,34.0,34.0,39.68,,34.0,34.0,76.38,,34.0,34.0,55.58,,34.0,34.0,82.32,,34.0,34.0,82.11999999999999,,34.0,34.0,102.64000000000001,,34.0,34.0,102.1,,34.0,34.0,73.75999999999999,,34.0,34.0,67.72,,34.0,34.0,68.79999999999998,,34.0,34.0,67.34,,34.0,34.0,65.54,,34.0,34.0,63.46,,34.0,34.0,46.9,,34.0,34.0,43.44,,34.0,2025-02-07 17:53:54,63,25.2,25.1,25.1,25.0,68.54,0.09,25.1,26.22
64,1118432.0,34.0,65.61666666666667,,34.0,3.0,99.2,31.2,34.0,34.0,62.150000000000006,,34.0,3.0,99.2,31.2,34.0,34.0,41.949999999999996,,34.0,3.0,99.2,31.2,34.0,34.0,97.93333333333332,,34.0,34.0,23.833333333333332,,34.0,34.0,43.050000000000004,,34.0,34.0,38.18333333333333,,34.0,34.0,59.86666666666667,,34.0,34.0,50.5,,34.0,34.0,58.78333333333333,,34.0,34.0,41.949999999999996,,34.0,34.0,80.61666666666666,,34.0,34.0,55.883333333333326,,34.0,34.0,114.64999999999999,,34.0,34.0,102.06666666666666,,34.0,34.0,142.08333333333334,,34.0,34.0,117.19999999999999,,34.0,34.0,77.61666666666666,,34.0,34.0,70.46666666666667,,34.0,34.0,70.46666666666667,,34.0,34.0,66.96666666666665,,34.0,34.0,64.93333333333332,,34.0,34.0,62.05000000000001,,34.0,34.0,46.31666666666667,,34.0,34.0,43.583333333333336,,34.0,2025-02-07 18:06:24,64,25.3,25.2,25.2,25.1,68.14,0.19,25.2,26.22
65,1356722.0,34.0,55.61999999999999,,34.0,3.0,99.2,31.2,34.0,34.0,63.120000000000005,,34.0,3.0,99.2,31.2,34.0,34.0,33.58,,34.0,3.0,99.2,31.2,34.0,34.0,50.14,,34.0,34.0,17.82,,34.0,34.0,28.6,,34.0,34.0,32.58,,34.0,34.0,36.92,,34.0,34.0,40.34,,34.0,34.0,57.260000000000005,,34.0,34.0,33.58,,34.0,34.0,49.7,,34.0,34.0,55.02,,34.0,34.0,63.120000000000005,,34.0,34.0,75.99999999999999,,34.0,34.0,94.08,,34.0,34.0,82.03999999999999,,34.0,34.0,61.0,,34.0,34.0,66.06,,34.0,34.0,73.96000000000001,,34.0,34.0,75.08,,34.0,34.0,70.03999999999999,,34.0,34.0,71.96,,34.0,34.0,49.68,,34.0,34.0,48.56,,34.0,2025-02-10 12:17:59,65,25.1,25.1,25.1,25.1,69.38,0.17,25.1,26.15
66,1358222.0,34.0,57.339999999999996,,34.0,3.0,99.2,31.2,34.0,34.0,63.220000000000006,,34.0,3.0,99.2,31.2,34.0,34.0,35.32,,34.0,3.0,99.2,31.2,34.0,34.0,52.02,,34.0,34.0,18.86,,34.0,34.0,30.259999999999998,,34.0,34.0,32.160000000000004,,34.0,34.0,40.739999999999995,,34.0,34.0,40.48,,34.0,34.0,58.4,,34.0,34.0,35.32,,34.0,34.0,52.02,,34.0,34.0,55.9,,34.0,34.0,69.7,,34.0,34.0,77.34,,34.0,34.0,106.85999999999999,,34.0,34.0,91.24000000000001,,34.0,34.0,60.839999999999996,,34.0,34.0,66.94,,34.0,34.0,75.08,,34.0,34.0,77.58,,34.0,34.0,71.84,,34.0,34.0,71.0,,34.0,34.0,49.92,,34.0,34.0,47.7,,34.0,2025-02-10 12:42:59,66,24.9,25.0,25.1,25.0,68.05,0.07,25.07,25.93
67,1360622.0,34.0,47.260000000000005,,34.0,3.0,99.2,31.2,34.0,34.0,36.36,,34.0,3.0,99.2,31.2,34.0,34.0,29.04,,34.0,3.0,99.2,31.2,34.0,34.0,51.160000000000004,,34.0,34.0,18.02,,34.0,34.0,28.560000000000002,,34.0,34.0,29.9,,34.0,34.0,39.64,,34.0,34.0,38.300000000000004,,34.0,34.0,56.14000000000001,,34.0,34.0,29.04,,34.0,34.0,50.78,,34.0,34.0,52.21999999999999,,34.0,34.0,67.53999999999999,,34.0,34.0,72.84,,34.0,34.0,103.58,,34.0,34.0,84.82000000000001,,34.0,34.0,56.1,,34.0,34.0,54.120000000000005,,34.0,34.0,63.1,,34.0,34.0,66.56000000000002,,34.0,34.0,33.8,,34.0,34.0,32.0,,34.0,34.0,26.24,,34.0,34.0,23.56,,34.0,2025-02-10 13:22:59,67,25.0,25.1,25.1,25.2,67.23,0.08,25.1,26.0
68,1361822.0,34.1,38.56,,34.1,3.1,99.35999999999999,31.22,34.1,34.279999999999994,13.680000000000001,,34.279999999999994,3.2,99.67999999999999,31.52,34.279999999999994,34.0,25.060000000000002,,34.0,3.0,99.2,31.2,34.0,34.0,48.92,,34.0,34.0,18.1,,34.0,34.0,26.4,,34.0,34.0,28.48,,34.0,34.0,36.8,,34.0,34.0,35.92,,34.0,34.0,52.7,,34.0,34.0,25.060000000000002,,34.0,34.0,47.82,,34.0,34.0,48.839999999999996,,34.0,34.0,62.3,,34.0,34.0,72.3,,34.0,34.0,91.48,,34.0,34.0,84.93999999999998,,34.0,34.0,48.9,,34.0,34.0,46.6,,34.0,34.0,54.04,,34.0,34.0,56.919999999999995,,34.0,34.42,0.0,,34.42,34.7,0.0,,34.7,34.0,9.96,,34.0,34.0,7.0,,34.0,2025-02-10 13:42:59,68,25.3,25.3,25.2,25.3,65.63,0.1,25.23,26.17
69,1365062.0,34.2,40.31999999999999,,34.2,3.1,99.56000000000002,31.4,34.2,34.0,57.160000000000004,,34.0,3.0,99.2,31.2,34.0,34.0,25.54,,34.0,3.0,99.2,31.2,34.0,34.0,56.9,,34.0,34.0,15.639999999999997,,34.0,34.0,24.6,,34.0,34.0,24.48,,34.0,34.559999999999995,0.0,,34.559999999999995,35.32,0.0,,35.32,35.42,0.0,,35.42,34.0,25.54,,34.0,34.0,47.9,,34.0,34.0,48.239999999999995,,34.0,34.0,68.38,,34.0,34.0,72.97999999999999,,34.0,34.0,99.64,,34.0,34.0,85.11999999999999,,34.0,34.0,59.120000000000005,,34.0,34.0,60.7,,34.0,34.0,31.68,,34.0,34.0,28.32,,34.0,34.0,63.519999999999996,,34.0,34.0,63.9,,34.0,34.0,43.660000000000004,,34.0,34.0,40.36,,34.0,2025-02-10 14:36:59,69,25.3,25.3,25.3,25.3,65.63,0.0,25.3,26.17
70,1368242.0,34.5,37.88,,34.5,3.3,99.9,31.8,34.5,34.0,58.08,,34.0,3.0,99.2,31.2,34.0,34.0,10.5,,34.0,3.0,99.2,31.2,34.0,34.0,55.080000000000005,,34.0,34.0,15.84,,34.0,34.0,17.220000000000002,,34.0,34.0,18.44,,34.0,36.160000000000004,0.0,,36.160000000000004,37.620000000000005,0.0,,37.620000000000005,37.82,0.0,,37.82,34.0,10.5,,34.0,34.0,46.4,,34.0,34.0,46.720000000000006,,34.0,34.0,68.66,,34.0,34.0,72.44000000000001,,34.0,34.0,99.88,,34.0,34.0,84.67999999999999,,34.0,34.0,58.6,,34.0,34.0,60.05999999999999,,34.0,34.0,21.96,,34.0,34.0,15.439999999999998,,34.0,34.0,64.36,,34.0,34.0,65.2,,34.0,34.0,45.8,,34.0,34.0,42.14,,34.0,2025-02-10 15:29:59,70,25.3,25.3,25.4,25.3,63.6,0.06,25.37,26.06
71,1371002.0,34.6,37.24,,34.6,3.4,99.9,32.0,34.6,34.0,58.52,,34.0,3.0,99.2,31.2,34.0,34.0,3.6,,34.0,3.0,99.2,31.2,34.0,34.0,55.1,,34.0,34.0,15.720000000000002,,34.0,34.0,14.7,,34.0,34.0,15.1,,34.0,36.7,0.0,,36.7,38.36,0.0,,38.36,38.7,0.0,,38.7,34.0,3.6,,34.0,34.0,47.82000000000001,,34.0,34.0,47.1,,34.0,34.0,70.28,,34.0,34.0,72.34,,34.0,34.0,99.17999999999999,,34.0,34.0,83.14000000000001,,34.0,34.0,59.5,,34.0,34.0,59.92,,34.0,34.0,19.48,,34.0,34.0,12.680000000000001,,34.0,34.0,65.05999999999999,,34.0,34.0,64.94,,34.0,34.0,45.94,,34.0,34.0,43.120000000000005,,34.0,2025-02-10 16:15:59,71,25.3,25.3,25.3,25.3,64.0,0.05,25.3,26.17
72,1372322.0,34.8,38.32,,34.8,3.5,100.0,32.120000000000005,34.8,34.0,61.88000000000001,,34.0,3.0,99.2,31.2,34.0,34.0,1.22,,34.0,3.0,99.2,31.2,34.0,34.0,57.68000000000001,,34.0,34.0,16.9,,34.0,34.0,12.379999999999999,,34.0,34.0,13.580000000000002,,34.0,37.480000000000004,0.0,,37.480000000000004,39.32,0.0,,39.32,39.68000000000001,0.0,,39.68000000000001,34.0,1.22,,34.0,34.0,48.98,,34.0,34.0,48.620000000000005,,34.0,34.0,74.41999999999999,,34.0,34.0,76.2,,34.0,34.0,108.28,,34.0,34.0,91.3,,34.0,34.0,62.0,,34.0,34.0,61.24000000000001,,34.0,34.0,15.839999999999998,,34.0,34.0,7.3199999999999985,,34.0,34.0,68.96000000000001,,34.0,34.0,69.82000000000001,,34.0,34.0,47.88,,34.0,34.0,45.2,,34.0,2025-02-10 16:37:59,72,24.8,25.1,25.1,25.2,64.7,0.05,25.1,25.83
73,1372682.0,34.8,39.38,,34.8,3.5,100.0,32.18,34.8,34.0,62.4,,34.0,3.0,99.2,31.2,34.0,34.0,0.36,,34.0,3.0,99.2,31.2,34.0,34.0,58.42,,34.0,34.0,16.860000000000003,,34.0,34.0,12.74,,34.0,34.0,13.88,,34.0,37.5,0.0,,37.5,39.42,0.0,,39.46,39.739999999999995,0.0,,39.739999999999995,34.0,0.36,,34.0,34.0,50.14,,34.0,34.0,49.2,,34.0,34.0,75.17999999999999,,34.0,34.0,75.9,,34.0,34.0,106.98000000000002,,34.0,34.0,91.1,,34.0,34.0,63.1,,34.0,34.0,61.18000000000001,,34.0,34.0,22.839999999999996,,34.0,34.0,14.88,,34.0,34.0,69.38,,34.0,34.0,70.34,,34.0,34.0,48.1,,34.0,34.0,45.06,,34.0,2025-02-10 16:43:59,73,24.7,24.9,25.0,25.0,64.68,0.05,24.97,25.62
